datetime,open,high,low,close,volume,dma_20,dma_50,dma_100,dma_200,distance_dma_20_pct,distance_dma_50_pct,distance_dma_100_pct,distance_dma_200_pct,return_1d_pct,return_5d_pct,return_10d_pct,return_20d_pct,rsi_14,rsi_21,historical_volatility_20d,historical_volatility_50d,atr_14,atr_14_pct,high_20d,low_20d,high_52w,low_52w,distance_52w_high_pct,distance_52w_low_pct
2021-01-04,31485.15,31489.6,30893.65,31212.45,0,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-05,31041.1,31767.65,30935.55,31722.25,0,,,,,,,,,1.633322600436693,,,,,,,,,,,,,,,
2021-01-06,31839.95,31982.3,31548.15,31797.9,0,,,,,,,,,0.23847614844469955,,,,,,,,,,,,,,,
2021-01-07,32129.8,32177.4,31911.5,31956.0,0,,,,,,,,,0.4972026454577172,,,,,,,,,,,,,,,
2021-01-08,32298.05,32298.05,32002.95,32084.2,0,,,,,,,,,0.4011766178495524,,,,,,,,,,,,,,,
2021-01-11,32280.3,32288.45,31836.95,31998.9,0,,,,,,,,,-0.2658629481177677,2.519667632627365,,,,,,,,,,,,,,
2021-01-12,31835.05,32397.95,31725.85,32339.0,0,,,,,,,,,1.0628490354355868,1.944218963030675,,,,,,,,,,,,,,
2021-01-13,32546.6,32683.5,32148.25,32574.65,0,,,,,,,,,0.7286867250069662,2.4427713779840765,,,,,,,,,,,,,,
2021-01-14,32526.7,32718.95,32442.35,32519.75,0,,,,,,,,,-0.16853596278088023,1.7641444486168556,,,,,,,,,,,,,,
2021-01-15,32508.9,32544.8,32044.35,32246.8,0,,,,,,,,,-0.8393360957571927,0.5067915048528437,,,,,,,,,,,,,,
2021-01-18,32275.15,32441.5,31650.9,31811.75,0,,,,,,,,,-1.3491261148392941,-0.5848638546950058,1.9200671526906632,,,,,,,,,,,,,
2021-01-19,32082.9,32464.95,31863.95,32424.85,0,,,,,,,,,1.9272752992211872,0.2654689384334663,2.2148491989061325,,,,,,,,,,,,,
2021-01-20,32388.95,32607.45,32322.9,32543.7,0,,,,,,,,,0.3665398606315984,-0.09501253275169264,2.345437906276837,,,,,,,,,,,,,
2021-01-21,32732.8,32842.3,31985.55,32186.9,0,,,,,,,,,-1.0963719552478657,-1.0235318537196614,0.7225560145199594,,64.39598753120892,,,,543.1964285714288,1.6876320135565361,,,,,,
2021-01-22,32088.0,32131.4,31119.9,31167.25,0,,,,,,,,,-3.1679037123798826,-3.347774042695706,-2.8579487722929064,,49.48684180649848,,,,576.8428571428576,1.8507980561097228,,,,,,
2021-01-25,31507.15,31697.55,31013.65,31198.4,0,,,,,,,,,0.09994465344231873,-1.9280611723655472,-2.501648494166986,,43.32751659045462,,,,566.257142857143,1.8150198178661179,,,,,,
2021-01-27,31236.25,31287.05,30165.65,30284.55,0,,,,,,,,,-2.9291566234165956,-6.600801545728041,-6.352855685086123,,34.1156466155154,,,,615.3464285714288,2.031882357741584,,,,,,
2021-01-28,29812.3,30464.4,29687.7,30358.3,0,,,,,,,,,0.24352351281429208,-6.715278225893185,-6.803910402721137,,32.92800205158892,,,,643.7178571428574,2.1204015282241016,,,,,,
2021-01-29,30700.65,31111.95,30254.55,30565.5,0,,,,,,,,,0.6825151605985846,-5.03745312533982,-6.00942504170543,,34.04156946808736,,,,680.5285714285718,2.226459804120894,,,,,,
2021-02-01,30976.35,33305.3,30906.45,33089.05,0,31804.107500000002,,,,4.040177829231652,,,,8.25620389000672,6.166087800495723,2.611887070965202,,57.574115374728166,,,,843.978571428572,2.5506279915215817,33305.3,29687.7,,,,
2021-02-02,33589.05,34652.5,33583.15,34267.9,0,31956.880000000005,,,,7.231682191753376,,,,3.5626589460863833,9.838645571567772,7.720889294050148,9.789202705971501,62.002663248416354,66.37003144940502,37.77565285014642,,907.6464285714288,2.6486782924294423,34652.5,29687.7,,,,
2021-02-03,34555.6,34908.05,34011.9,34758.45,0,32108.690000000002,,,,8.252469969967615,,,,1.4315146244736177,14.772879240404757,7.1969492534275314,9.571200025218873,63.17097295602033,68.04947572024837,37.70165974098703,,933.4250000000003,2.6854620962672398,34908.05,29687.7,,,,
2021-02-04,34548.9,35413.15,34238.9,35344.8,0,32286.035000000003,,,,9.473956774190448,,,,1.6869279268782345,16.42549154596933,8.607195862793727,11.154510203504021,66.01202722846634,68.2965387315585,37.92640502391048,,997.5428571428573,2.822318579091853,35413.15,29687.7,,,,
2021-02-05,35634.95,36615.2,35545.0,35654.5,0,32470.960000000003,,,,9.804268183016445,,,,0.8762250741268796,16.64949043856636,10.773327036775825,11.573726373763925,69.23428610132754,69.02877555853792,37.94240035210477,,1052.5392857142854,2.952051734603726,36615.2,29687.7,,,,
2021-02-08,36073.85,36466.45,35872.25,35983.65,0,32665.932499999995,,,,10.15650632352224,,,,0.9231653788441818,8.747909051483793,15.453400604801516,12.153801559646183,73.83261925164237,69.54287627430334,37.95583369570648,,1054.0642857142852,2.929286733597857,36615.2,29687.7,,,,
2021-02-09,36058.8,36477.15,35636.85,36056.5,0,32868.8125,,,,9.698213161792808,,,,0.20245305854185158,5.21946194543581,15.571631878557879,12.680435889983709,72.1111753782459,69.37839657342451,37.85013441370626,,1067.428571428571,2.9604331297507276,36615.2,29687.7,,,,
2021-02-10,36042.35,36227.2,35428.15,35783.1,0,33041.0175,,,,8.29902559750164,,,,-0.7582544062790353,2.94791626208879,18.156287612000167,10.649989177154517,69.35865563895393,68.12807787379995,38.12175783436428,,1104.1785714285709,3.085754368482806,36615.2,29687.7,,,,
2021-02-11,35687.25,36009.45,35573.3,35752.1,0,33199.89,,,,7.687404988390019,,,,-0.08663307539034104,1.1523618750141296,17.767134523342865,9.754364206522537,72.16888446710604,66.84932318355496,38.1763344869016,,1074.135714285713,3.0043989423997837,36615.2,29687.7,,,,
2021-02-12,35736.6,36322.8,35700.25,36108.9,0,33379.3475,,,,8.177369255046097,,,,0.9979833352446565,1.2744534350502823,18.136133876429316,11.036831463956531,83.48840834084422,67.24116903833863,38.1326940563874,,1042.3892857142848,2.8867932440874267,36615.2,29687.7,,,,
2021-02-15,36501.4,37449.9,36405.1,37306.25,0,33632.32,,,,10.9238078134366,,,,3.3159414991871694,3.675558204906948,12.745001745290342,15.689773869035072,85.74204006156111,71.00834803676295,38.96605592333037,,1089.3249999999991,2.9199530909700093,37449.9,29687.7,,,,
2021-02-16,37492.6,37708.75,36762.75,37098.4,0,33896.652500000004,,,,9.445615610568026,,,,-0.5571452504607111,2.8896315504832737,8.259916715059855,16.618545034460542,93.46482359169978,71.4164636084331,38.49626917238679,,1076.796428571428,2.9025414265074176,37708.75,29687.7,,,,
2021-02-17,37041.95,37331.45,36764.25,36910.95,0,34120.957500000004,,,,8.176770830654423,,,,-0.505277855648778,3.15190690577396,6.192738744103954,13.835376262341992,91.20101106004107,73.01249187666976,38.51893937536171,,1061.832142857142,2.876740216269541,37708.75,29687.7,,,,
2021-02-18,37088.75,37108.75,36367.45,36587.0,0,34323.122500000005,,,,6.595779565218737,,,,-0.8776528374371262,2.335247440010524,3.5145198162105817,12.42421728322225,87.31347907991274,69.28698198803527,38.90331701802488,,1053.539285714285,2.879545427923265,37708.75,29687.7,,,,
2021-02-19,36371.55,36656.2,35584.6,35841.6,0,34505.8575,,,,3.8710601526132207,,,,-2.037335665673601,-0.740260711348184,0.5247584456379961,11.354619425915512,71.87810480633954,64.44344200550074,39.58966353440058,,934.3821428571417,2.6069766496393627,37708.75,29687.7,,,,
2021-02-22,35874.3,36128.9,35097.55,35257.2,0,34710.354999999996,,,,1.5754520517004256,,,,-1.6305075666264934,-5.492511308426884,-2.0188335535722635,13.122588614651587,58.68385941504858,63.18381683584957,38.01009969451119,,896.374999999999,2.542388505042939,37708.75,29687.7,,,,
2021-02-23,35540.55,35680.85,34976.0,35116.95,0,34906.2825,,,,0.6035231623418963,,,,-0.3977910894795933,-5.34106592198047,-2.605771497510856,12.560099235858235,53.353036906788375,68.34544069560044,38.14555954474812,,882.710714285713,2.513631492158952,37708.75,29687.7,,,,
2021-02-24,35205.4,36567.65,35060.65,36452.3,0,35214.67,,,,3.5145295980340143,,,,3.8025796659448163,-1.2425851949082745,1.8701565822972332,20.36599520217406,59.085464896880985,71.76609495401439,37.31364513560471,,906.4785714285701,2.486752746544306,37708.75,29687.7,,,,
2021-02-25,36763.15,37232.2,36494.0,36549.0,0,35524.205,,,,2.884779546790697,,,,0.2652781854642905,-0.1038620274961044,2.2289599771761592,20.3921168181354,57.60383549533313,77.83742229055665,37.30821098095323,,871.4428571428559,2.38431381745836,37708.75,30254.55,,,,
2021-02-26,35806.65,35902.9,34658.7,34803.6,0,35736.11,,,,-2.6094334274211772,,,,-4.775506853812694,-2.8960760680326825,-3.614898266078459,13.86563282131814,41.91541692072647,67.19851433435213,42.50988031362845,,948.4678571428564,2.725200430825709,37708.75,30906.45,,,,
2021-03-01,35374.25,35581.1,34983.75,35296.0,0,35846.457500000004,,,,-1.5355980434049976,,,,1.4147961705111012,0.11004844400577252,-5.388507287652877,6.669729109781031,45.073013980849225,67.9067584243718,31.980967168340634,,943.9821428571419,2.6744734328454833,37708.75,33583.15,,,,
2021-03-02,35458.15,35747.05,35002.45,35419.7,0,35904.0475,,,,-1.3490052897239608,,,,0.35046464188575044,0.8621192899725072,-4.5249929916115095,3.3611630709789564,47.599101479915426,60.78121169227065,29.63821479306728,,940.0928571428568,2.654152511576487,37708.75,34011.9,,,,
2021-03-03,35754.45,36455.15,35570.55,36368.05,0,35984.527500000004,,,,1.065798349026534,,,,2.6774648006617996,-0.23112396199965746,-1.4708372447742368,4.630816391409875,53.62949082831,59.92664262384965,30.647657854215794,,982.9000000000004,2.7026469662244756,37708.75,34238.9,,,,
