datetime,open,high,low,close,volume,dma_20,dma_50,dma_100,dma_200,distance_dma_20_pct,distance_dma_50_pct,distance_dma_100_pct,distance_dma_200_pct,return_1d_pct,return_5d_pct,return_10d_pct,return_20d_pct,rsi_14,rsi_21,historical_volatility_20d,historical_volatility_50d,atr_14,atr_14_pct,high_20d,low_20d,high_52w,low_52w,distance_52w_high_pct,distance_52w_low_pct
2023-10-30,10.91,12.19,10.91,11.49,0,11.0925,11.3352,11.2584,12.38385,3.5835023664638346,1.3656574211306358,2.0571306757621,-7.217868433483936,5.316223648029328,6.192236598890943,8.192090395480234,-10.374414976599066,51.0392609699769,49.49290060851928,78.72390147874914,63.621103900986775,1.2278571428571428,10.686311077955986,12.82,8.83,19.39,8.18,-40.7426508509541,40.46454767726162
2023-10-31,11.49,12.29,11.26,11.83,0,11.1115,11.326600000000001,11.262900000000002,12.36785,6.466273680421191,4.44440520544558,5.035115290022979,-4.348775251963765,2.959094865100087,8.4326306141155,6.865401987353215,3.318777292576436,56.16740088105727,44.48160535117057,69.50263605036211,63.9594762340149,1.2628571428571427,10.675039246467815,12.7,8.83,19.39,8.18,-38.98916967509025,44.62102689486554
2023-11-01,11.83,12.2,11.83,12.05,0,11.124500000000001,11.3226,11.269,12.354849999999999,8.31947503258573,6.424319502587755,6.930517348478131,-2.4674520532422353,1.8596787827557026,6.542882404951378,12.61682242990656,2.2052586938083207,61.83035714285713,53.836317135549876,69.0375758619474,64.09383416337654,1.2228571428571422,10.148192056905744,12.7,8.83,19.39,8.18,-37.854564208354816,47.310513447432776
2023-11-02,12.05,12.05,10.95,11.08,0,11.095500000000001,11.3046,11.2672,12.332700000000003,-0.13969627326394643,-1.9868018328821946,-1.6614598125532578,-10.157548630875658,-8.049792531120337,-5.541346973572036,1.0027347310847645,-4.974271012006859,54.52755905511811,45.79881656804734,74.92669756252728,66.44988891069403,1.2621428571428568,11.391181021144916,12.7,8.83,19.39,8.18,-42.85714285714286,35.452322738386314
2023-11-03,11.08,11.08,10.64,10.88,0,11.092500000000001,11.2876,11.264800000000001,12.3099,-1.9157088122605395,-3.61104220560614,-3.4159505716923535,-11.615853906205572,-1.805054151624541,-0.274977085242889,-0.18348623853210455,-0.5484460694698212,52.46212121212123,45.422535211267615,71.80621593104148,66.40890982193271,1.2485714285714284,11.475840336134452,12.7,8.83,19.39,8.18,-43.888602372356885,33.0073349633252
2023-11-06,10.88,11.28,10.38,11.11,0,11.133,11.2762,11.263399999999999,12.28905,-0.20659301176681658,-1.4739007821783925,-1.3619333416197557,-9.594313636936949,2.113970588235281,-3.30722367275893,2.6802218114602594,7.864077669902891,50.39525691699603,51.0585305105853,68.59151157499284,66.58237443898241,1.1699999999999997,10.531053105310528,12.7,8.83,19.39,8.18,-42.70242392986076,35.81907090464547
2023-11-07,11.11,12.18,11.0,11.19,0,11.122499999999999,11.2634,11.2642,12.2727,0.6068779501011534,-0.6516682351687877,-0.6587240993590415,-8.822019604488016,0.7200720072007227,-5.409974640743876,2.5664527956003713,-1.8421052631579005,55.13626834381551,55.95716198125836,57.06730155674089,66.53784665964433,1.2085714285714282,10.800459594025275,12.7,8.83,19.39,8.18,-42.28984012377515,36.79706601466993
2023-11-08,11.19,11.33,10.63,11.04,0,11.111,11.239600000000001,11.263,12.2528,-0.6390063900639142,-1.7758639097476954,-1.9799342981443733,-9.898145729955614,-1.3404825737265424,-8.381742738589226,-2.3872679045092937,-2.0408163265306145,50.752688172042994,47.23926380368098,57.12331827806638,66.13791694044868,1.2099999999999995,10.960144927536227,12.7,8.83,19.39,8.18,-43.06343476018567,34.963325183374074
2023-11-09,11.04,11.25,10.37,10.98,0,11.1105,11.211000000000002,11.262,12.234749999999998,-1.1745646010530546,-2.060476317902075,-2.503995737879595,-10.255624348678952,-0.5434782608695565,-0.9025270758122761,-6.39386189258312,-0.09099181073702889,50.862068965517246,47.75193798449613,56.43323544880007,66.04324560708643,1.1899999999999997,10.837887067395261,12.7,8.83,19.39,8.18,-43.372872614749866,34.22982885085575
2023-11-10,10.98,11.36,9.86,11.11,0,11.135,11.191400000000002,11.265699999999999,12.21845,-0.22451728783116617,-0.7273442107332606,-1.3820712427989341,-9.071936293065006,1.1839708561020013,2.113970588235281,1.8331805682859637,4.613935969868166,53.091684434968016,50.95238095238095,55.06732804719503,65.87449267587552,1.2249999999999996,11.026102610261024,12.7,8.83,19.39,8.18,-42.70242392986076,35.81907090464547
